img,title,console,genre,publisher,developer,critic_score,total_sales,na_sales,jp_sales,pal_sales,other_sales,release_date,last_update
/games/boxart/full_8926512AmericaFrontccc.jpg,Devil's Third,WiiU,Action,Nintendo,Valhalla Game Studios,3.8,0.05,0.03,,0.02,0.0,2015-12-11,2018-01-22
/games/boxart/full_around-the-world-in-80-days_698AmericaFront.jpg,Around the World in 80 Days,GBA,Action,Hip Interactive,Saffire Corporation,3.5,0.05,0.03,,0.01,0.0,2004-07-05,
/games/boxart/full_9586269AmericaFrontccc.jpg,Activision Anthology,GBA,Misc,Activision,Aspyr,8.0,0.05,0.03,,0.01,0.0,2003-12-08,
/games/boxart/full_1447142AmericaFrontccc.jpg,Double Dragon Advance,GBA,Action,Atlus,Million,7.9,0.05,0.03,,0.01,0.0,2003-11-14,
/games/boxart/full_8310902AmericaFrontccc.jpg,Disney's PK: Out of the Shadows,GC,Platform,Ubisoft,Ubisoft,4.0,0.05,0.04,,0.01,0.0,2002-12-03,
/games/boxart/7133334ccc.jpg,Rave Master,GC,Fighting,Konami,Konami,6.8,0.05,,0.05,,0.0,2005-03-08,
/games/boxart/full_7093528JapanFrontccc.jpg,Fate/Unlimited Codes Portable,PSP,Fighting,Capcom,Eighting,7.6,0.05,,0.05,,,2009-06-18,
/games/boxart/1062567ccc.jpg,ESPN Great Outdoor Games Bass 2002,GBA,Sports,Konami,Konami,5.5,0.05,0.03,,0.01,0.0,2001-11-29,
/games/boxart/full_3124977AmericaFrontccc.jpg,DuckTales: Remastered,PS3,Platform,Capcom,WayForward,8.6,0.05,0.01,,0.04,0.01,2013-08-13,2019-02-17
/games/boxart/2204857ccc.jpg,Rogue Ops,GC,Action,Kemco,Bits Studios,6.1,0.05,0.04,,0.01,0.0,2003-10-29,
/games/boxart/8655524ccc.jpg,Blues Brothers 2000,N64,Platform,Titus,Player 1,4.9,0.05,0.04,,0.01,0.0,2000-11-16,
/games/boxart/full_305652JapanFrontccc.jpg,Capcom vs. SNK: Millennium Fight 2000 Pro,DC,Fighting,Capcom,Capcom,6.9,0.05,,0.05,,0.0,2001-06-14,
/games/boxart/full_1049918AmericaFrontccc.jpg,TNA iMPACT: Cross the Line,PSP,Fighting,SouthPeak Interactive,Point of View,3.5,0.05,0.05,,0.0,0.0,2010-06-22,
/games/boxart/full_rock-of-the-dead_4AmericaFront.jpg,Rock of the Dead,X360,Shooter,Conspiracy Entertainment,Epicenter Studios,5.0,0.05,0.04,,,0.0,2010-10-19,
/games/boxart/2271619ccc.jpg,Bad Boys: Miami Takedown,GC,Shooter,Crave Entertainment,Blitz Games,4.3,0.05,0.03,,0.01,0.0,2004-09-14,
/games/boxart/7285502ccc.jpg,The Typing of the Dead,DC,Shooter,Sega,Smilebit,8.6,0.05,,0.05,,,2001-01-23,
/games/boxart/6919670ccc.jpg,Rez,PS2,Shooter,Sega,United Game Artists,9.0,0.05,0.03,,0.02,0.01,2002-01-07,
/games/boxart/full_singularity_5AmericaFront.jpg,Singularity,PC,Shooter,Activision,Raven Software,7.5,0.05,,,0.04,0.01,2010-06-29,
/games/boxart/full_2859261AmericaFrontccc.jpg,Moon,DS,Shooter,Mastiff,Renegade Kid,6.7,0.05,0.04,,0.0,0.0,2009-01-13,
/games/boxart/full_philosoma_391AmericaFront.jpg,Philosoma,PS,Shooter,Sony Computer Entertainment,G Artist,5.0,0.05,0.03,,0.02,0.0,1996-02-26,
/games/boxart/5839080ccc.jpg,Legend of Kay,PS2,Action,Capcom,Neon Studios,7.2,0.05,0.03,,0.02,0.01,2005-09-21,
/games/boxart/full_8479638AmericaFrontccc.jpg,Jenga World Tour,Wii,Misc,Atari,Atomic Planet Entertainment,2.0,0.05,0.05,,0.0,0.0,2007-12-07,
/games/boxart/9815116ccc.jpg,Activision Hits: Remixed,PSP,Misc,Activision,Digital Eclipse Software,7.4,0.05,0.05,,0.0,0.0,2006-11-08,
/games/boxart/960784ccc.jpg,Shrek Super Party,GC,Misc,TDK Mediactive,Mass Media,4.9,0.05,0.04,,0.01,0.0,2003-05-30,
/games/boxart/full_8285408AmericaFrontccc.jpg,Disney's Party,GC,Misc,Electronic Arts,Neverland Company,4.4,0.05,0.04,,0.01,0.0,2003-09-16,
/games/boxart/full_369200AmericaFrontccc.jpg,Sega 3D Classics Collection,3DS,Misc,Sega,M2,7.0,0.05,0.05,,,0.01,2016-04-26,2019-01-11
/games/boxart/full_5516240AmericaFrontccc.jpg,Second Sight,GC,Adventure,Codemasters,Free Radical Design,7.9,0.05,0.04,,0.01,0.0,2004-09-21,
/games/boxart/full_back-to-the-future-the-game_40AmericaFront.jpg,Back to the Future: The Game,Wii,Adventure,Telltale Games,Telltale Games,7.0,0.05,0.05,,0.0,0.0,2011-10-25,2018-04-23
/games/boxart/full_9680188AmericaFrontccc.jpg,LEGO Indiana Jones 2: The Adventure Continues,PC,Adventure,LucasArts,Traveller's Tales,6.8,0.05,0.02,,0.03,0.01,2009-11-17,
/games/boxart/full_9525541AmericaFrontccc.jpg,Major Minor's Majestic March,Wii,Misc,Majesco,NanaOn-Sha,4.5,0.05,0.05,,0.0,0.0,2009-04-02,
/games/boxart/722742ccc.jpg,Hail to the Chimp,PS3,Misc,Gamecock,Wideload Games,7.0,0.05,0.05,,,0.01,2008-06-24,
/games/boxart/8079588ccc.jpg,World Series of Poker: Tournament of Champions 2007 Edition,Wii,Misc,Activision,Left Field Productions,4.6,0.05,0.04,,0.0,0.0,2006-12-12,
/games/boxart/7093421ccc.jpg,Cartoon Network Block Party,GBA,Misc,Majesco,One Man Band,4.0,0.05,0.03,,0.01,0.0,2004-08-05,
/games/boxart/3805448ccc.jpg,World Series of Poker,GC,Misc,Activision,Activision Value,4.7,0.05,0.04,,0.01,0.0,2005-09-14,
/games/boxart/full_9111641AmericaFrontccc.jpg,Unsolved Crimes,DS,Adventure,Atari,Now Production,6.0,0.05,0.04,,0.01,,2008-09-30,
/games/boxart/full_lego-harry-potter-years-1-4_6AmericaFront.jpg,LEGO Harry Potter: Years 1-4,PC,Adventure,Warner Bros. Interactive,Telltale Games,8.2,0.05,0.04,,0.01,0.01,2010-06-29,
/games/boxart/full_6956967AmericaFrontccc.jpg,King Arthur,XB,Adventure,Konami,Krome Studios,6.5,0.05,0.04,,0.01,0.0,2004-11-16,
/games/boxart/976148ccc.jpg,The Sims,PC,Simulation,Maxis,Maxis,8.9,0.05,0.01,,0.03,0.0,2000-01-31,
/games/boxart/full_4964044AmericaFrontccc.jpg,Drill Dozer,GBA,Platform,Nintendo,Game Freak,7.9,0.05,0.04,,0.01,0.0,2006-02-06,
/games/boxart/full_9293308AmericaFrontccc.jpg,Death Jr. II: Root of Evil,PSP,Platform,Konami,Backbone Entertainment,6.9,0.05,0.05,,0.0,0.0,2006-10-31,
/games/boxart/full_4912104AmericaFrontccc.jpg,Owlboy,NS,Platform,Soedesco,D-Pad Studios,9.0,0.05,0.03,,0.01,0.01,2018-05-29,2018-11-06
/games/boxart/full_6288063AmericaFrontccc.jpg,Air Conflicts: Aces of World War II,PSP,Simulation,Graffiti,Cowboy Rodeo,3.3,0.05,0.05,,,0.0,2009-04-07,
/games/boxart/3113653ccc.jpg,Zapper: One Wicked Cricket!,XB,Platform,Infogrames,Blitz Games,5.2,0.05,0.04,,0.01,0.0,2002-11-03,
/games/boxart/full_9879544AmericaFrontccc.jpg,Hellblade: Senua's Sacrifice,PS4,Action-Adventure,505 Games,Ninja Theory,8.3,0.05,0.03,,0.01,0.01,2018-12-04,2018-11-02
/games/boxart/6839790ccc.gif,Top Spin 2,DS,Sports,2K Sports,Indie Built,5.2,0.05,0.05,,0.0,0.0,2006-03-29,
/games/boxart/9247066ccc.jpg,NBA 2K,DC,Sports,Sega,Visual Concepts,8.9,0.05,,0.05,,,1999-11-10,
/games/boxart/full_il-2-sturmovik-cliffs-of-dover_31AmericaFront.jpg,IL-2 Sturmovik: Cliffs of Dover,PC,Simulation,Ubisoft,1C: Maddox Games,5.0,0.05,,,0.05,0.01,2011-04-26,
/games/boxart/7894918ccc.jpg,Air Traffic Chaos,DS,Simulation,Majesco,TechnoBrain,6.8,0.05,0.05,,0.0,0.0,2008-09-09,
/games/boxart/full_121897AmericaFrontccc.jpg,Armored Core: Formula Front Extreme Battle,PSP,Simulation,Agetec,From Software,6.7,0.05,0.05,,,0.0,2005-12-15,
/games/boxart/full_6512726AmericaFrontccc.jpg,Bottom of the 9th '99,PS,Sports,Konami,Konami,5.0,0.05,0.03,,0.02,0.0,1998-07-01,
/games/boxart/full_5682123AmericaFrontccc.jpg,All Star Tennis 99,N64,Sports,Ubisoft,Smart Dog,5.1,0.05,0.04,,0.01,0.0,1999-08-31,
/games/boxart/9119612ccc.jpg,2002 FIFA World Cup,GC,Sports,EA Sports,EA Canada,7.4,0.05,0.04,,0.01,0.0,2002-04-30,
/games/boxart/full_5980444AmericaFrontccc.jpg,FIFA Soccer 2004,GBA,Sports,EA Sports,Exient Entertainment,8.5,0.05,0.04,,0.01,0.0,2003-11-04,
/games/boxart/full_8302141AmericaFrontccc.jpg,Virtua Striker 2002,GC,Sports,Sega,Amusement Vision,6.6,0.05,0.01,0.03,0.0,0.0,2002-05-20,
/games/boxart/9901539ccc.jpg,American Bass Challenge,GBA,Sports,Ubisoft,Starfish,6.7,0.05,0.03,,0.01,0.0,2001-12-05,
/games/boxart/8489232ccc.jpg,FIFA Soccer 2003,GBA,Sports,EA Sports,Exient Entertainment,6.9,0.05,0.04,,0.01,0.0,2002-11-19,
/games/boxart/full_ivy-the-kiwi_1AmericaFront.jpg,Ivy the Kiwi?,DS,Puzzle,Xseed Games,PROPE,7.3,0.05,0.04,,0.0,0.0,2010-08-24,
/games/boxart/7728880ccc.jpg,Super Bubble Pop,GC,Puzzle,Jaleco,Runecraft,4.2,0.05,0.04,,0.01,0.0,2003-01-03,
/games/boxart/full_9055886AmericaFrontccc.jpg,ZooCube,GBA,Puzzle,Acclaim Entertainment,PuzzleKings,8.6,0.05,0.03,,0.01,0.0,2002-05-14,
/games/boxart/full_8492848AmericaFrontccc.jpg,Barnyard,GBA,Action,THQ,Halfbrick Studios,5.6,0.05,0.03,,0.01,0.0,2006-08-01,
/games/boxart/7052945ccc.jpg,The Grim Adventures Of Billy & Mandy,Wii,Action,Midway Games,High Voltage Software,6.6,0.05,0.04,,0.0,0.0,2006-11-16,
/games/boxart/full_1922177AmericaFrontccc.jpg,Fatal Frame II: Crimson Butterfly Director's Cut,XB,Action,Tecmo,Tecmo,8.7,0.05,0.04,,0.01,0.0,2004-11-01,
/games/boxart/full_captain-america-super-soldier_692AmericaFront.jpg,Captain America: Super Soldier,Wii,Action,Sega,Sega,6.0,0.05,0.05,,,0.0,2011-07-19,
/games/boxart/full_f1-2010_8PALFront.jpg,F1 2010,PC,Racing,Codemasters,Codemasters Birmingham,8.0,0.05,,,0.05,0.01,2010-09-22,
/games/boxart/9488188ccc.jpg,GRID,DS,Racing,Codemasters,Codemasters,7.9,0.05,0.04,,0.0,0.0,2008-08-05,
/games/boxart/6306751ccc.jpg,Need for Speed Carbon,PC,Racing,Electronic Arts,EA Black Box,7.9,0.05,,,0.04,0.01,2006-10-31,
/games/boxart/full_9981702AmericaFrontccc.jpg,Battle Chasers: Nightwar,NS,Role-Playing,THQ Nordic,Airship Syndicate,8.5,0.05,0.03,,0.01,0.0,2018-05-15,2018-09-22
/games/boxart/full_venetica_409AmericaFront.jpg,Venetica,PC,Role-Playing,Atari,DECK13 Interactive,6.0,0.05,,,0.04,0.01,2011-01-11,2018-05-10
/games/boxart/5288119ccc.jpg,Summoner: A Goddess Reborn,GC,Role-Playing,THQ,Cranky Pants Games,8.0,0.05,0.04,,0.01,0.0,2003-01-31,
/games/boxart/full_9315869JapanFrontccc.jpeg,I am Setsuna,NS,Role-Playing,Square Enix,Tokyo RPG Factory,7.0,0.05,,0.05,,,2017-03-03,2018-07-04
/games/boxart/full_5579145AmericaFrontccc.jpg,DiRT 2,PC,Racing,Codemasters,Codemasters,9.0,0.05,,,0.04,0.01,2009-09-08,
/games/boxart/full_9850498AmericaFrontccc.jpg,Black Sigil: Blade of the Exiled,DS,Role-Playing,Graffiti,Studio Archcraft,6.0,0.05,0.05,,,0.0,2009-06-09,
/games/boxart/full_5198003AmericaFrontccc.jpg,GrimGrimoire,PS2,Strategy,NIS America,Vanillaware,7.7,0.05,0.01,0.03,0.01,0.0,2007-06-26,2019-01-10
/games/boxart/full_worms-reloaded_7AmericaFront.png,Worms Reloaded,PC,Strategy,Team17 Software,Team17 Software,8.5,0.05,,,0.04,0.01,2010-08-26,
/games/boxart/5023429ccc.jpg,Dual Hearts,PS2,Role-Playing,Atlus,Matrix Software,7.5,0.05,0.03,,0.02,0.01,2002-09-23,
/games/boxart/6487768ccc.jpg,Medabots: Infinity,GC,Role-Playing,Natsume,"Imagineer Co., Ltd.",5.4,0.05,0.04,,0.01,0.0,2003-12-14,
/games/boxart/8299349ccc.jpg,Rhapsody: A Musical Adventure,DS,Role-Playing,NIS America,Nippon Ichi Software,6.7,0.05,0.05,,0.0,0.0,2008-09-23,
/games/boxart/9117258ccc.jpg,The Nightmare of Druaga: Fushigino Dungeon,PS2,Role-Playing,Namco,Arika,6.4,0.05,0.03,,0.02,0.01,2004-10-26,
/games/boxart/full_hunted-the-demons-forge_540AmericaFront.jpg,Hunted: The Demon's Forge,PC,Role-Playing,Bethesda Softworks,InXile Entertainment,6.1,0.05,0.03,,0.01,0.0,2011-05-31,
/games/boxart/full_7614519AmericaFrontccc.jpg,Monster 4x4: Masters of Metal,GC,Racing,Ubisoft,Ubisoft Barcelona / Inland Productions,5.1,0.05,0.04,,0.01,0.0,2003-12-10,
/games/boxart/full_the-lord-of-the-rings-the-battle-for-middle-earth-ii_852AmericaFront.jpg,The Lord of the Rings: The Battle for Middle-Earth II,X360,Strategy,Electronic Arts,EA Los Angeles,8.0,0.05,,,0.04,0.0,2006-07-05,
/games/boxart/9236994ccc.jpg,Ys: The Ark of Napishtim,PSP,Role-Playing,Konami,Konami Software Shanghai,6.1,0.05,0.04,,,0.0,2006-02-28,
/games/boxart/full_5027633AmericaFrontccc.jpg,Assassin's Creed: Altair's Chronicles,DS,Action,Ubisoft,Gameloft,5.7,0.05,0.03,,0.01,0.0,2008-02-05,
/games/boxart/full_1307408AmericaFrontccc.jpg,MLB SlugFest 20-04,GC,Sports,Midway Games,Criterion Games,8.0,0.04,0.03,,0.01,0.0,2003-03-16,
/games/boxart/7800565ccc.jpg,The Ant Bully,GBA,Platform,Midway Games,Artificial Mind and Movement,5.2,0.04,0.03,,0.01,0.0,2006-07-24,
/games/boxart/full_8816272AmericaFrontccc.jpg,Scaler,GC,Platform,Global Star Software,Artificial Mind & Movement,7.3,0.04,0.03,,0.01,0.0,2004-11-17,
/games/boxart/full_181753AmericaFrontccc.jpg,Company of Heroes,PC,Strategy,THQ,Relic,9.4,0.04,,,0.04,0.0,2006-09-13,
/games/boxart/6428577ccc.jpg,Supreme Commander,PC,Strategy,THQ,Gas Powered Games,8.7,0.04,,,0.04,0.01,2007-02-20,
/games/boxart/full_7040983AmericaFrontccc.png,James Cameron's Avatar: The Game,PC,Action,Ubisoft,Ubisoft Montreal,6.4,0.04,,,0.04,0.0,2009-12-01,
/games/boxart/869936ccc.jpg,Pocket Pool,PSP,Action,Eidos Interactive,Hyper-Devbox,3.4,0.04,0.04,,,0.0,2007-04-18,
/games/boxart/full_6562379AmericaFrontccc.jpg,Sine Mora EX,NS,Action,THQ Nordic,Digital Reality,8.0,0.04,,,0.04,0.0,2017-09-26,2018-08-15
/games/boxart/full_9130648AmericaFrontccc.jpg,Empire Earth III,PC,Strategy,Sierra Entertainment,Mad Doc Software,4.8,0.04,,,0.03,0.0,2007-11-06,
/games/boxart/full_1322339AmericaFrontccc.jpg,Rhapsody: A Musical Adventure,PS,Role-Playing,Atlus,Nippon Ichi Software,6.7,0.04,0.02,,0.01,0.0,2000-03-30,
/games/boxart/default.jpg,East India Company,PC,Strategy,Paradox Interactive,Nitro Games,7.4,0.04,0.03,,0.0,0.0,2009-07-31,
/games/boxart/full_patrician-iv_5PALFront.jpg,Patrician IV,PC,Strategy,Kalypso,Gaming Minds Studios,6.7,0.04,0.03,,0.0,0.0,2010-09-14,
/games/boxart/full_3482196AmericaFrontccc.jpg,Boktai 2: Solar Boy Django,GBA,Role-Playing,Konami,Kojima Productions,7.9,0.04,0.03,,0.01,0.0,2004-10-19,
/games/boxart/6255949ccc.jpg,Supreme Commander: Forged Alliance,PC,Strategy,THQ,Gas Powered Games,8.1,0.04,0.01,,0.02,0.0,2007-11-06,
/games/boxart/full_518679AmericaFrontccc.jpg,Tropico 3,PC,Strategy,Kalypso,Haemimont Games,8.1,0.04,,,0.04,0.01,2009-10-20,
/games/boxart/full_8132517AmericaFrontccc.jpg,Mana Khemia: Alchemists of Al-Revis (JP sales),PS2,Role-Playing,NIS America,Gust,6.6,0.04,,0.04,,,2008-04-01,
/games/boxart/full_1747433PALFrontccc.jpg,Breath of Fire III,PSP,Role-Playing,Capcom,Capcom,6.0,0.04,0.0,,0.03,0.01,2016-02-09,
/games/boxart/full_7477406AmericaFrontccc.png,Lost Sphear,NS,Role-Playing,Square Enix,Tokyo RPG Factory,6.5,0.04,,0.02,0.02,0.0,2018-01-23,2018-01-10
/games/boxart/full_advance-guardian-heroes_729AmericaFront.jpg,Advance Guardian Heroes,GBA,Role-Playing,Ubisoft,"Treasure Co., Ltd.",7.0,0.04,0.03,,0.01,0.0,2004-09-14,
/games/boxart/full_4183878AmericaFrontccc.jpg,Langrisser: Re:Incarnation Tensei,3DS,Role-Playing,Aksys Games,NCS,1.5,0.04,0.03,0.01,,0.0,2016-04-19,2018-08-06
/games/boxart/full_9870828AmericaFrontccc.jpg,Chaos Wars,PS2,Strategy,O~3 Entertainment,Idea Factory,6.8,0.04,,0.04,,,2008-06-03,
/games/boxart/5726746ccc.jpg,Metal Gear Solid: Digital Graphic Novel,PSP,Misc,Konami,Kojima Productions,7.6,0.04,0.02,0.02,0.0,0.0,2006-06-13,
/games/boxart/5544293ccc.jpg,Bomberman: Act Zero,X360,Puzzle,Konami,Hudson Soft,3.5,0.04,0.04,,0.0,0.0,2006-08-29,
/games/boxart/8769896ccc.jpg,Fading Shadows,PSP,Puzzle,Agetec,Ivolgamus,7.0,0.04,0.03,,0.0,0.0,2008-07-03,
/games/boxart/5444527ccc.jpg,Meteos: Disney Magic,DS,Puzzle,Disney Interactive Studios,Q Entertainment,7.3,0.04,0.01,,0.02,0.0,2007-02-20,
/games/boxart/1495769ccc.jpg,Big Mutha Truckers,GBA,Racing,DSI Games,Raylight Studios,5.0,0.04,0.03,,0.01,0.0,2005-11-09,
/games/boxart/4582900ccc.jpg,Napoleon Dynamite: The Game,PSP,Puzzle,Crave Entertainment,7 Studios,4.3,0.04,0.03,,,0.0,2007-10-23,
/games/boxart/full_190592AmericaFrontccc.jpg,Steambot Chronicles,PS2,Role-Playing,Atlus,Irem Software Engineering,7.2,0.04,0.02,,0.01,0.0,2006-05-23,
/games/boxart/1249285ccc.jpg,Denki Blocks!,GBA,Puzzle,Majesco,Denki,8.0,0.04,0.03,,0.01,0.0,2001-10-30,
/games/boxart/4530286ccc.jpg,Ballistic,PS,Puzzle,Atari,Atari,7.9,0.04,0.02,,0.01,0.0,1999-10-31,
/games/boxart/7950573ccc.jpg,GRID,PC,Racing,Codemasters,Codemasters,8.7,0.04,,,0.03,0.01,2008-06-03,
/games/boxart/4210704ccc.jpg,Chessmaster,GBA,Misc,Ubisoft,Ubisoft,7.5,0.04,0.03,,0.01,0.0,2002-08-28,
/games/boxart/full_you-dont-know-jack_830AmericaFront.jpg,You Don't Know Jack,PC,Misc,Sierra Entertainment,"Jellyvision, Inc.",9.2,0.04,0.04,,,0.0,1995-09-30,
/games/boxart/full_1313229AmericaFrontccc.jpg,Blade Strangers,NS,Fighting,Nicalis,Studio Saizensen,8.3,0.04,0.03,,,0.0,2018-08-28,2018-07-28
/games/boxart/full_ape-escape_383PALFront.jpg,PlayStation Move Ape Escape,PS3,Party,Sony Computer Entertainment,SCE Japan Studio,4.0,0.04,,,0.03,0.01,2011-07-05,2018-09-16
/games/boxart/full_8852004AmericaFrontccc.jpg,Pure Farming 2018,PS4,Simulation,Techland,Ice Flames,7.0,0.04,0.02,,0.01,0.01,2018-03-13,2018-07-19
/games/boxart/1194646ccc.jpg,Heatseeker,PSP,Simulation,Codemasters,IR Gurus,4.8,0.04,0.04,,,0.0,2007-05-08,
/games/boxart/full_8785538PALFrontccc.jpg,Assassin's Creed Rogue Remastered,XOne,Action-Adventure,Ubisoft,Ubisoft,6.0,0.04,,,0.03,0.0,2018-03-20,2018-01-29
/games/boxart/full_3249573AmericaFrontccc.jpg,Monster Boy and the Cursed Kingdom,NS,Action-Adventure,FDG Entertainment,Game Atelier,8.0,0.04,0.03,,,0.0,2018-11-06,2018-12-17
/games/boxart/full_1534515AmericaFrontccc.jpg,Adventure Time: Explore the Dungeon Because I Don't Know!,WiiU,Action-Adventure,D3Publisher,Way Forward,2.8,0.04,0.02,,0.02,0.0,2013-12-12,2018-01-22
/games/boxart/1540698ccc.jpg,RollerCoaster Tycoon,PC,Simulation,Microprose,Chris Sawyer,8.7,0.04,0.02,,0.02,0.0,1999-03-31,
/games/boxart/full_4663225AmericaFrontccc.jpg,King Arthur,GC,Adventure,Konami,Krome Studios,6.6,0.04,0.03,,0.01,0.0,2004-11-18,
/games/boxart/7524377ccc.jpg,Doom,PC,Shooter,id Software,id Software,8.0,0.04,0.04,,0.0,0.0,1993-12-10,
/games/boxart/7053177ccc.jpg,Dark Arena,GBA,Shooter,Majesco,Graphic State,6.8,0.04,0.03,,0.01,0.0,2002-01-18,
/games/boxart/full_3440870AmericaFrontccc.jpg,The Movies,PC,Simulation,Lionhead Studios,Lionhead Studios,8.2,0.04,0.01,,0.03,0.0,2005-11-08,
/games/boxart/3407055ccc.jpg,Bionicle Heroes,Wii,Shooter,Eidos Interactive,Traveller's Tales,4.7,0.04,0.03,,0.0,0.0,2007-04-24,
/games/boxart/6893755ccc.jpg,Halo: Combat Evolved,PC,Shooter,Microsoft Game Studios,Gearbox Software,8.6,0.04,0.02,,0.02,0.0,2003-09-30,
/games/boxart/full_5956056AmericaFrontccc.jpg,Conflict: Desert Storm II - Back to Bagdhad,GC,Shooter,Gotham Games,Pivotal Games,6.9,0.04,0.03,,0.01,0.0,2004-01-07,
/games/boxart/9110453ccc.jpg,Castle of Shikigami III,Wii,Shooter,Aksys Games,Alfa System,7.2,0.04,0.04,,,0.0,2008-05-13,
/games/boxart/full_7351778AmericaFrontccc.jpg,Wolfenstein,PC,Shooter,Activision,Raven Software,6.5,0.04,0.01,,0.03,0.01,2009-08-18,
/games/boxart/full_jerry-rice-and-nitus-dog-football_818AmericaFront.jpg,Jerry Rice and Nitus' Dog Football,Wii,Sports,Tommo,Judo Baby,7.0,0.04,0.04,,,0.0,2011-08-16,
/games/boxart/full_stoked-big-air-edition_246AmericaFront.jpg,Stoked: Big Air Edition,X360,Sports,Destineer,Bongfish GmbH,8.6,0.04,0.02,,0.02,0.0,2009-11-23,
/games/boxart/3484543ccc.jpg,Evolution Skateboarding,GC,Sports,Konami,Konami Computer Entertainment Osaka,4.8,0.04,0.03,,0.01,0.0,2002-11-17,
/games/boxart/full_6586732AmericaFrontccc.jpg,Doom II,GBA,Shooter,Activision,Torus Games,8.1,0.04,0.03,,0.01,0.0,2002-10-28,
/games/boxart/9850640ccc.jpg,Prey,PC,Shooter,2K Games,Human Head Studios,8.5,0.04,,,0.04,0.0,2006-07-11,
/games/boxart/full_8478234AmericaFrontccc.jpg,Metal Slug XX,PSP,Shooter,Atlus,SNK Playmore Corporation,6.9,0.04,0.03,,0.0,0.01,2010-02-23,
/games/boxart/full_4819113AmericaFrontccc.jpg,Tom Clancy's Ghost Recon Wildlands,PC,Shooter,Ubisoft,Ubisoft Paris,7.4,0.04,,,0.04,0.0,2017-03-07,2018-04-01
/games/boxart/full_4433458AmericaFrontccc.jpg,C.O.R.E.,DS,Shooter,Graffiti,NoWay Studio,4.4,0.04,0.03,,,0.0,2009-08-11,
/games/boxart/full_4605486AmericaFrontccc.jpg,Mafia,PC,Action,Gathering of Developers,Illusion Softworks,9.2,0.04,,,0.04,0.0,2002-08-28,
/games/boxart/full_4535062AmericaFrontccc.png,Trine 2: Director's Cut,WiiU,Platform,Frozenbyte,Frozenbyte,7.8,0.04,,,0.04,0.0,2012-11-18,2018-08-28
/games/boxart/2269207ccc.jpg,FIFA World Cup Germany 2006,DS,Sports,EA Sports,EA Canada,7.3,0.04,0.03,,0.0,0.0,2006-04-24,
/games/boxart/5291622ccc.jpg,Adidas Power Soccer,PS,Sports,Psygnosis,Shen Studios,7.0,0.04,0.02,,0.01,0.0,1996-08-31,
/games/boxart/full_8984132AmericaFrontccc.jpg,Aegis of Earth: Protonovus Assault,PS4,Action,Aksys Games,Acquire,4.0,0.04,0.03,,0.01,0.01,2016-03-15,2018-06-15
/games/boxart/full_5760125AmericaFrontccc.jpg,Dead Head Fred,PSP,Action,D3 Publisher,Vicious Cycle,7.6,0.04,0.04,,0.0,0.0,2007-08-28,
/games/boxart/7533441ccc.jpg,The Invincible Iron Man,GBA,Action,Activision,Torus Games Pty. Ltd.,6.4,0.04,0.03,,0.01,0.0,2002-12-15,
/games/boxart/full_6259631AmericaFrontccc.jpg,Saints Row 2,PC,Action,THQ,Volition Inc.,6.6,0.04,,,0.03,0.01,2009-01-05,2018-04-02
/games/boxart/full_4466907AmericaFrontccc.jpg,Astro Boy: The Video Game,PSP,Action,D3 Publisher,iMAGi Studios,7.0,0.04,0.04,,0.0,0.0,2009-10-20,
/games/boxart/full_all-points-bulletin_3AmericaFront.jpg,All Points Bulletin,PC,Action,Electronic Arts,Realtime Worlds,7.0,0.04,,,0.03,0.01,2010-06-29,
/games/boxart/full_justice-league-chronicles_6AmericaFront.jpg,Justice League: Chronicles,GBA,Platform,Midway Games,Full Fat,3.5,0.04,0.03,,0.01,0.0,2003-11-12,
/games/boxart/1561578ccc.jpg,Grand Theft Auto: Vice City,PC,Action,Rockstar Games,Rockstar North,9.0,0.04,,,0.03,0.0,2003-05-12,2018-02-03
/games/boxart/6418122ccc.jpg,Catwoman,GBA,Platform,Electronic Arts,Magic Pockets,6.1,0.04,0.03,,0.01,0.0,2004-07-20,
/games/boxart/2204285ccc.jpg,Hot Potato!,GBA,Action,BAM! Entertainment,Pukka Games,7.7,0.04,0.03,,0.01,0.0,2001-07-01,
/games/boxart/6057459ccc.jpg,Dragon Ball: Advanced Adventure,GBA,Action,Atari,Dimps Corporation,7.7,0.04,0.03,,0.01,0.0,2006-06-06,
/games/boxart/full_max-payne_116AmericaFront.jpg,Max Payne,GBA,Action,Rockstar Games,Mobius Entertainment,7.8,0.03,0.02,,0.01,0.0,2003-12-18,
/games/boxart/9431742ccc.jpg,Jet Grind Radio,GBA,Action,THQ,Vicarious Visions,7.1,0.03,0.02,,0.01,0.0,2003-06-26,
/games/boxart/full_2925564AmericaFrontccc.jpg,Bully: Scholarship Edition,PC,Action,Rockstar Games,Rockstar Vancouver/Mad Doc Software,6.6,0.03,0.0,,0.02,0.0,2008-10-21,
/games/boxart/full_6524911AmericaFrontccc.jpg,Charlie Blasts Territory,N64,Action,Kemco,Realtime Associates,5.9,0.03,0.02,,0.01,0.0,1999-04-30,
/games/boxart/full_star-wars-the-force-unleashed-ii_794AmericaFront.jpg,Star Wars: The Force Unleashed II,PC,Action,LucasArts,LucasArts,6.2,0.03,0.03,,,0.0,2010-10-26,
